date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,psTTM,pcfNcfTTM,pbMRQ,isST
2014-06-25,sz.300295,26.0692872300,26.0692872300,26.0692872300,26.0692872300,26.0692872300,0,0.0000,2,,0,0.000000,35.669290,12.299317,56.437920,6.623054,0
2014-06-26,sz.300295,26.0692872300,26.0692872300,26.0692872300,26.0692872300,26.0692872300,0,0.0000,2,,0,0.000000,35.669290,12.299317,56.437920,6.623054,0
2014-06-27,sz.300295,26.0692872300,26.0692872300,26.0692872300,26.0692872300,26.0692872300,0,0.0000,2,,0,0.000000,35.669290,12.299317,56.437920,6.623054,0
2014-06-30,sz.300295,26.0692872300,26.0692872300,26.0692872300,26.0692872300,26.0692872300,0,0.0000,2,,0,0.000000,35.669290,12.299317,56.437920,6.623054,0
2014-07-01,sz.300295,26.0692872300,26.0692872300,26.0692872300,26.0692872300,26.0692872300,0,0.0000,2,,0,0.000000,35.669290,12.299317,56.437920,6.623054,0
2014-07-02,sz.300295,26.0692872300,26.0692872300,26.0692872300,26.0692872300,26.0692872300,0,0.0000,2,,0,0.000000,35.669290,12.299317,56.437920,6.623054,0
2014-07-03,sz.300295,26.0692872300,26.0692872300,26.0692872300,26.0692872300,26.0692872300,0,0.0000,2,,0,0.000000,35.669290,12.299317,56.437920,6.623054,0
2014-07-04,sz.300295,26.0692872300,26.0692872300,26.0692872300,26.0692872300,26.0692872300,0,0.0000,2,,0,0.000000,35.669290,12.299317,56.437920,6.623054,0
2014-07-07,sz.300295,26.0692872300,26.0692872300,26.0692872300,26.0692872300,26.0692872300,0,0.0000,2,,0,0.000000,35.669290,12.299317,56.437920,6.623054,0
2014-07-08,sz.300295,28.2747150000,28.2747150000,24.8628993900,25.5037929300,26.0692872300,5348374,516991552.0000,2,21.209049,1,-2.169200,34.895553,12.032521,55.213670,6.479387,0
2014-07-09,sz.300295,25.6653627300,28.0539029400,25.4418578400,27.2810607300,25.5037929300,4456232,447370704.0000,2,17.671248,1,6.968600,37.327299,12.871024,59.061313,6.930912,0
2014-07-10,sz.300295,27.1975830000,29.4326319000,26.8959860400,28.1804659500,27.2810607300,2957302,308273296.0000,2,11.727221,1,3.296800,38.557910,13.295358,61.008453,7.159411,0
2014-07-11,sz.300295,27.9461897400,28.3824282000,27.0656343300,27.3052962000,28.1804659500,2342538,239794377.0000,2,9.289366,1,-3.105600,37.360459,12.882458,59.113781,6.937069,0
2014-07-14,sz.300295,27.4668660000,27.5745792000,26.4866758800,26.7263377500,27.3052962000,1571882,155904820.0000,2,6.233319,1,-2.120300,36.568300,12.609309,57.860382,6.789982,0
2014-07-15,sz.300295,26.6267030400,26.6509385100,24.5316813000,25.2156601200,26.7263377500,2284634,214583488.0000,2,9.059747,1,-5.652400,34.501316,11.896582,54.589886,6.406185,0
2014-07-16,sz.300295,24.8548209000,25.1752676700,24.6932511000,24.8009643000,25.2156601200,782813,72338900.0000,2,3.104256,1,-1.644600,33.933908,11.700931,53.692103,6.300829,0
2014-07-17,sz.300295,24.8036571300,25.1698820100,24.7578790200,24.8036571300,24.8009643000,773560,71722558.0000,2,3.067563,1,0.010900,33.937593,11.702201,53.697932,6.301513,0
2014-07-18,sz.300295,24.8144284500,25.2749023800,24.8144284500,24.8736707100,24.8036571300,670589,62273420.0000,2,2.659230,1,0.282300,34.033389,11.735233,53.849506,6.319301,0
2014-07-21,sz.300295,24.8009643000,24.9329129700,23.3791500600,24.0308149200,24.8736707100,1322793,117323775.0000,2,5.245554,1,-3.388600,32.880152,11.337580,52.024791,6.105168,0
2014-07-22,sz.300295,23.9661870000,24.3970398000,23.7211394700,24.0927500100,24.0308149200,978508,87878377.0000,2,3.880287,1,0.257700,32.964894,11.366800,52.158875,6.120903,0
2014-07-23,sz.300295,24.0469719000,24.2893266000,23.3818428900,23.4760919400,24.0927500100,963394,84567143.0000,2,3.820352,1,-2.559500,32.121152,11.075865,50.823860,5.964238,0
2014-07-24,sz.300295,23.4814776000,23.8827092700,23.4787847700,23.7696104100,23.4760919400,1275832,112414673.0000,2,5.059329,1,1.250300,32.522759,11.214345,51.459304,6.038808,0
2014-07-25,sz.300295,23.7911530500,23.7911530500,23.3764572300,23.6645900400,23.7696104100,818687,71553349.0000,2,3.246514,1,-0.441800,32.379065,11.164797,51.231943,6.012127,0
2014-07-28,sz.300295,23.7776889000,24.7067152500,23.6295832500,24.5909235600,23.6645900400,1011173,91182319.0000,2,4.009820,1,3.914400,33.646520,11.601835,53.237381,6.247467,0
2014-07-29,sz.300295,25.5818850000,27.0494773500,25.5818850000,27.0494773500,24.5909235600,2689653,266983209.0000,2,10.665855,1,9.997800,37.010435,12.761765,58.559953,6.872077,0
2014-07-30,sz.300295,27.0952554600,27.8707905000,26.3358774000,27.0790984800,27.0494773500,2791114,280231088.0000,2,11.068200,1,0.109500,37.050964,12.775740,58.624081,6.879603,0
2014-07-31,sz.300295,26.9283000000,27.0467845200,26.3197204200,26.6536313400,27.0790984800,1149710,113841256.0000,2,4.559191,1,-1.571200,36.468819,12.575007,57.702978,6.771510,0
2014-08-01,sz.300295,26.5243755000,27.0844841400,26.3897340000,26.5324539900,26.6536313400,800289,79604669.0000,2,3.173557,1,-0.454600,36.303018,12.517836,57.440639,6.740724,0
2014-08-04,sz.300295,26.5539966300,26.7640373700,26.3277989100,26.5028328600,26.5324539900,631923,62196602.0000,2,2.505899,1,-0.111600,36.262489,12.503861,57.376512,6.733199,0
2014-08-05,sz.300295,26.5028328600,27.7361490000,26.2012359000,27.1437264000,26.5028328600,1310021,131325937.0000,2,5.194906,1,2.418200,37.139391,12.806231,58.763995,6.896022,0
2014-08-06,sz.300295,26.9283000000,27.3537671400,26.7478803900,26.9148358500,27.1437264000,626138,62647607.0000,2,2.482959,1,-0.843300,36.826212,12.698242,58.268465,6.837871,0
2014-08-07,sz.300295,26.8475151000,27.7307633400,26.7667302000,26.8098154800,26.9148358500,884122,89390426.0000,2,3.505998,1,-0.390200,36.682518,12.648694,58.041105,6.811190,0
2014-08-08,sz.300295,27.1921973400,28.3824282000,27.0036992400,28.0054320000,26.8098154800,1686731,174172277.0000,2,6.688755,1,4.459600,38.318420,13.212778,60.629519,7.114943,0
2014-08-11,sz.300295,28.0000463400,29.3949322800,27.7711557900,28.9075300500,28.0054320000,1313075,141316503.0000,2,5.207017,1,3.221200,39.552715,13.638382,62.582489,7.344126,0
2014-08-12,sz.300295,28.9479225000,29.1094923000,27.4130094000,27.5611150500,28.9075300500,2029246,211623323.0000,2,8.047002,1,-4.657700,37.184473,12.402036,144.833234,7.105924,0
2014-08-13,sz.300295,27.4587875100,27.4587875100,26.4435906000,26.9094501900,27.5611150500,1701745,169091142.0000,2,6.748293,1,-2.364400,36.305270,12.108798,141.408745,6.937909,0
2014-08-14,sz.300295,26.6590170000,27.4264735500,26.6401671900,26.9525354700,26.9094501900,996592,100169510.0000,2,3.951999,1,0.160100,36.363399,12.128185,141.635158,6.949017,0
2014-08-15,sz.300295,26.8798290600,27.3026033700,26.7667302000,27.1975830000,26.9525354700,589357,59032556.0000,2,2.337103,1,0.909200,36.694009,12.238452,142.922878,7.012196,0
2014-08-18,sz.300295,26.9794637700,27.7038350400,26.9794637700,27.6553641000,27.1975830000,959279,97767263.0000,2,3.804034,1,1.683200,37.311630,12.444446,145.328511,7.130223,0
2014-08-19,sz.300295,27.8384765400,28.8132810000,27.5476509000,27.7415346600,27.6553641000,1409657,146864695.0000,2,5.590014,1,0.311600,37.427889,12.483221,145.781336,7.152440,0
2014-08-20,sz.300295,27.8115482400,27.8357837100,27.0925626300,27.3187603500,27.7415346600,799812,81300467.0000,2,3.171665,1,-1.524000,36.857497,12.292980,143.559664,7.043439,0
2014-08-21,sz.300295,27.3295316700,28.4362848000,27.3295316700,28.2477867000,27.3187603500,1344188,139733191.0000,2,5.330396,1,3.400700,38.110906,12.711026,148.441683,7.282964,0
2014-08-22,sz.300295,28.2747150000,29.2118198400,27.8707905000,28.5116840400,28.2477867000,1632525,173880523.0000,2,6.473800,1,0.934200,38.466947,12.829776,149.828459,7.351003,0
2014-08-25,sz.300295,28.5116840400,28.7755813800,27.7388418300,27.7900056000,28.5116840400,1169737,122081387.0000,2,4.638608,1,-2.531200,37.493284,12.505033,146.036050,7.164937,0
2014-08-26,sz.300295,27.6849852300,27.9811965300,26.6455528500,26.9229143400,27.7900056000,1205021,121530914.0000,2,4.778527,1,-3.120100,36.323435,12.114856,141.479499,6.941380,0
2014-08-27,sz.300295,26.7424947300,27.2675965800,26.7424947300,26.8906003800,26.9229143400,839165,84062777.0000,2,3.327720,1,-0.120000,36.279839,12.100315,141.309690,6.933049,0
2014-08-28,sz.300295,26.8879075500,27.3187603500,26.8744434000,26.9659996200,26.8906003800,709310,71305609.0000,2,2.812778,1,0.280400,36.381564,12.134244,141.705911,6.952488,0
2014-08-29,sz.300295,26.8744434000,27.2514396000,26.7398019000,27.1167981000,26.9659996200,483008,48484396.0000,2,1.915375,1,0.559200,36.585016,12.202101,142.498355,6.991368,0
2014-09-01,sz.300295,27.2972177100,28.1293021800,26.9283000000,28.0108176600,27.1167981000,1146662,117981909.0000,2,4.547104,1,3.296900,37.791196,12.604394,147.196414,7.221868,0
2014-09-02,sz.300295,28.1104523700,29.3195330400,27.9811965300,28.9479225000,28.0108176600,1910317,203676210.0000,2,7.575388,1,3.345500,39.055504,13.026076,152.120886,7.463476,0
2014-09-03,sz.300295,29.3518470000,31.8427147500,29.1014138100,31.8427147500,28.9479225000,2529406,290913760.0000,2,10.030394,1,10.000000,42.961055,14.328683,167.332974,8.209824,0
2014-09-04,sz.300295,33.1218090000,34.2797259000,31.5518891100,32.2008611400,31.8427147500,3686692,444564848.0000,2,14.619627,1,1.124700,43.444253,14.489843,169.215028,8.302163,0
2014-09-05,sz.300295,32.3597381100,32.3624309400,31.1748929100,31.5761245800,32.2008611400,1352112,158932288.0000,2,5.361818,1,-1.940100,42.601381,14.208722,165.932047,8.141090,0
2014-09-09,sz.300295,31.5868959000,33.3372354000,31.4199404400,32.9198467500,31.5761245800,1948753,235707136.0000,2,7.727806,1,4.255500,44.414283,14.813374,172.993286,8.487534,0
2014-09-10,sz.300295,32.8525260000,33.2564505000,32.3355026400,32.7582769500,32.9198467500,939559,114155977.0000,2,3.725834,1,-0.490800,44.196298,14.740671,172.144239,8.445878,0
2014-09-11,sz.300295,32.7609697800,33.0652595700,31.5061110000,31.7646226800,32.7582769500,1135836,135896496.0000,2,4.504173,1,-3.033300,42.855695,14.293543,166.922601,8.189690,0
2014-09-12,sz.300295,31.5061110000,32.4055162200,31.3714695000,32.1254619000,31.7646226800,719870,85811330.0000,2,2.854654,1,1.136000,43.342527,14.455915,168.818806,8.282723,0
2014-09-15,sz.300295,31.9908204000,34.4143674000,31.9908204000,33.9269651700,32.1254619000,1406969,174710421.0000,2,5.579355,1,5.607700,45.773051,15.266561,178.285678,8.747194,0
2014-09-16,sz.300295,33.8758014000,34.9367764200,32.6828777100,32.7582769500,33.9269651700,1271979,159372111.0000,2,5.044050,1,-3.444700,44.196298,14.740671,172.144239,8.445878,0
2014-09-17,sz.300295,33.0221742900,33.7142316000,32.4970724400,33.4988052000,32.7582769500,973903,119721630.0000,2,3.862026,1,2.260600,45.195393,15.073896,176.035704,8.636804,0
2014-09-18,sz.300295,33.3318497400,34.1073847800,32.6909562000,33.0140958000,33.4988052000,903579,111916334.0000,2,3.583155,1,-1.446900,44.541440,14.855785,173.488563,8.511834,0
2014-09-19,sz.300295,33.0140958000,33.7276957500,32.7448128000,33.6603750000,33.0140958000,797099,98587511.0000,2,3.160907,1,1.957600,45.413377,15.146600,176.884751,8.678461,0
2014-09-22,sz.300295,33.3857063400,33.3883991700,32.1416188800,32.3004958500,33.6603750000,1035654,125060071.0000,2,4.106900,1,-4.040000,43.578676,14.534677,169.738607,8.327851,0
2014-09-23,sz.300295,32.1793185000,32.4216732000,31.3714695000,31.8615645600,32.3004958500,1333808,157129996.0000,2,5.289234,1,-1.358900,42.986486,14.337165,167.432030,8.214684,0
2014-09-24,sz.300295,31.7727011700,32.3031886800,31.6407525000,32.1793185000,31.8615645600,648747,77158609.0000,2,2.572615,1,0.997300,43.415188,14.480149,169.101822,8.296608,0
2014-09-25,sz.300295,32.1335403900,32.8202120400,32.1335403900,32.3058815100,32.1793185000,596524,71805522.0000,2,2.365524,1,0.393300,43.585943,14.537100,169.766908,8.329239,0
2014-09-26,sz.300295,32.1012264300,32.1012264300,30.4289790000,30.5339993700,32.3058815100,1660799,190949412.0000,2,6.585921,1,-5.484700,41.195382,13.739783,160.455695,7.872405,0
2014-09-29,sz.300295,30.7036476600,31.2906846000,30.7036476600,31.2502921500,30.5339993700,859668,99123098.0000,2,3.409025,1,2.345900,42.161779,14.062103,164.219802,8.057083,0
2014-09-30,sz.300295,31.2368280000,31.4980325100,31.0564083900,31.4522544000,31.2502921500,757767,88072586.0000,2,3.004935,1,0.646300,42.434259,14.152983,165.281111,8.109154,0
2014-10-08,sz.300295,31.7430800400,33.0679524000,31.7430800400,33.0087101400,31.4522544000,1272489,153741008.0000,2,5.046072,1,4.948600,44.534174,14.853361,173.460262,8.510446,0
2014-10-09,sz.300295,33.3345425700,34.3551251400,33.2429863500,33.4934195400,33.0087101400,1255150,157510442.0000,2,4.977314,1,1.468400,45.188127,15.071472,176.007402,8.635415,0
2014-10-10,sz.300295,33.5122693500,33.9000368700,32.9063826000,33.7250029200,33.4934195400,769468,95398382.0000,2,3.051336,1,0.691400,45.500571,15.175681,177.224369,8.695123,0
2014-10-13,sz.300295,33.1218090000,33.3910920000,31.5061110000,32.1200762400,33.7250029200,1801890,215030470.0000,2,7.145419,1,-4.758900,43.335261,14.453491,168.790504,8.281334,0
2014-10-14,sz.300295,32.1793185000,32.5509290400,31.5007253400,32.2277894400,32.1200762400,873357,103662701.0000,2,3.463309,1,0.335300,43.480584,14.501960,169.356536,8.309105,0
2014-10-15,sz.300295,32.2331751000,33.0652595700,32.0446770000,32.4486015000,32.2277894400,1228458,148637550.0000,2,4.871467,1,0.685200,43.778495,14.601322,170.516900,8.366036,0
2014-10-16,sz.300295,32.0745011200,32.5177212800,31.1799283200,31.4726976000,32.4485952000,2159852,167816034.0000,2,5.709948,1,-3.007500,42.179944,14.068162,164.290556,8.060554,0
2014-10-17,sz.300295,31.3059817600,31.3059817600,28.3254278400,29.1630732800,31.4726976000,3604458,260870566.0000,2,9.529018,1,-7.338500,39.084569,13.035769,152.234092,7.469030,0
2014-10-20,sz.300295,28.9638275200,29.8868640000,28.9638275200,29.6754195200,29.1630732800,1479629,106993024.0000,2,3.911659,1,1.756800,39.771219,13.264786,154.908589,7.600249,0
2014-10-21,sz.300295,29.5656310400,30.0576460800,29.2362656000,29.7648768000,29.6754195200,1552767,112821015.0000,2,4.105012,1,0.301400,39.891110,13.304773,155.375565,7.623160,0
2014-10-22,sz.300295,29.7282806400,30.4480051200,29.5656310400,29.6632208000,29.7648768000,1162514,85574517.0000,2,3.073310,1,-0.341500,39.754870,13.259333,154.844911,7.597124,0
2014-10-23,sz.300295,29.5778297600,29.8827977600,28.7401843200,28.7645817600,29.6632208000,1260432,90659733.0000,2,3.332173,1,-3.029500,40.898985,12.672805,-96.207186,7.083894,0
2014-10-24,sz.300295,28.7198531200,29.0451523200,27.8944064000,28.0570560000,28.7645817600,1589942,111149286.0000,2,4.203291,1,-2.459700,39.892988,12.361090,-93.840766,6.909651,0
2014-10-27,sz.300295,27.9757312000,27.9757312000,26.7151968000,27.6016371200,28.0570560000,1216591,81725918.0000,2,3.216272,1,-1.623200,39.245450,12.160446,-92.317554,6.797494,0
2014-10-28,sz.300295,28.0245260800,29.4192464000,27.6910944000,29.1549408000,27.6016371200,1535096,108612667.0000,2,4.058296,1,5.627600,41.454018,12.844785,-97.512796,7.180028,0
2014-10-29,sz.300295,29.1956032000,29.7526780800,28.8703040000,29.3501203200,29.1549408000,1483706,107245119.0000,2,3.922437,1,0.669500,41.731535,12.930775,-98.165602,7.228096,0
2014-10-30,sz.300295,29.3785840000,32.2859456000,29.3663852800,31.6597446400,29.3501203200,3685128,283252864.0000,2,9.742283,1,7.869200,45.015479,13.948326,-105.890465,7.796890,0
2014-10-31,sz.300295,31.3873065600,31.6556784000,29.7526780800,30.3300841600,31.6597446400,2999577,224050975.0000,2,7.929909,1,-4.199900,43.124898,13.362518,-101.443229,7.469433,0
2014-11-03,sz.300295,30.3300841600,30.3300841600,30.3300841600,30.3300841600,30.3300841600,0,0.0000,2,,0,0.000000,43.124898,13.362518,-101.443229,7.469433,0
2014-11-04,sz.300295,31.9159177600,33.3634992000,31.8793216000,32.9812726400,30.3300841600,6195311,499662016.0000,2,16.378393,1,8.741100,46.894497,14.530551,-110.310501,8.122345,0
2014-11-05,sz.300295,32.5299200000,33.5058176000,31.7979968000,32.7698281600,32.9812726400,2566388,205941574.0000,2,6.784697,1,-0.641100,46.593854,14.437395,-109.603295,8.070272,0
2014-11-06,sz.300295,32.1476934400,33.2903068800,32.1436272000,32.7942256000,32.7698281600,1300707,105140530.0000,2,3.438647,1,0.074500,46.628544,14.448144,-109.684896,8.076280,0
2014-11-07,sz.300295,32.9324777600,35.3193606400,32.7942256000,34.1767472000,32.7942256000,3101707,261071582.0000,2,8.199907,1,4.215700,48.594285,15.057241,-114.308934,8.416756,0
2014-11-10,sz.300295,34.3109331200,36.6693523200,33.3838304000,36.1732710400,34.1767472000,2867083,252602851.0000,2,7.579637,1,5.841800,51.433047,15.936849,-120.986588,8.908443,0
2014-11-11,sz.300295,35.8235744000,35.8235744000,34.3678604800,35.3234268800,36.1732710400,2490165,213734896.0000,2,6.583189,1,-2.349400,50.224694,15.562433,-118.144165,8.699150,0
2014-11-12,sz.300295,35.3234268800,35.3234268800,35.3234268800,35.3234268800,35.3234268800,0,0.0000,2,,0,0.000000,50.224694,15.562433,-118.144165,8.699150,0
2014-11-13,sz.300295,35.3234268800,35.3234268800,35.3234268800,35.3234268800,35.3234268800,0,0.0000,2,,0,0.000000,50.224694,15.562433,-118.144165,8.699150,0
2014-11-14,sz.300295,35.3234268800,35.3234268800,35.3234268800,35.3234268800,35.3234268800,0,0.0000,2,,0,0.000000,50.224694,15.562433,-118.144165,8.699150,0
2014-11-17,sz.300295,35.3234268800,35.3234268800,35.3234268800,35.3234268800,35.3234268800,0,0.0000,2,,0,0.000000,50.224694,15.562433,-118.144165,8.699150,0
2014-11-18,sz.300295,37.7957008000,38.0193440000,35.7869782400,37.0841088000,35.3234268800,3846594,352019376.0000,2,10.169147,1,4.984500,52.728124,16.338137,-124.033013,9.132756,0
2014-11-19,sz.300295,36.6042924800,40.7925196800,36.5961600000,39.8288208000,37.0841088000,3481101,339221408.0000,2,9.202902,1,7.401300,56.630699,17.547374,-133.213088,9.808700,0
2014-11-20,sz.300295,39.2392160000,41.3048659200,38.7634659200,39.6743036800,39.8288208000,2678807,264333579.0000,2,7.081897,1,-0.388000,56.410998,17.479298,-132.696284,9.770647,0
2014-11-21,sz.300295,39.3652694400,40.4387568000,39.0155728000,39.2148185600,39.6743036800,1174923,114506620.0000,2,3.106115,1,-1.158100,55.757678,17.276863,-131.159471,9.657489,0
2014-11-24,sz.300295,39.2148185600,39.2148185600,39.2148185600,39.2148185600,39.2148185600,0,0.0000,2,,0,0.000000,55.757678,17.276863,-131.159471,9.657489,0
2014-11-25,sz.300295,39.2148185600,39.2148185600,39.2148185600,39.2148185600,39.2148185600,0,0.0000,2,,0,0.000000,55.757678,17.276863,-131.159471,9.657489,0
2014-11-26,sz.300295,39.2148185600,39.2148185600,39.2148185600,39.2148185600,39.2148185600,0,0.0000,2,,0,0.000000,55.757678,17.276863,-131.159471,9.657489,0
2014-11-27,sz.300295,39.2148185600,39.2148185600,39.2148185600,39.2148185600,39.2148185600,0,0.0000,2,,0,0.000000,55.757678,17.276863,-131.159471,9.657489,0
2014-11-28,sz.300295,39.2148185600,39.2148185600,39.2148185600,39.2148185600,39.2148185600,0,0.0000,2,,0,0.000000,55.757678,17.276863,-131.159471,9.657489,0
2014-12-01,sz.300295,39.2148185600,39.2148185600,39.2148185600,39.2148185600,39.2148185600,0,0.0000,2,,0,0.000000,55.757678,17.276863,-131.159471,9.657489,0
2014-12-02,sz.300295,39.2148185600,39.2148185600,39.2148185600,39.2148185600,39.2148185600,0,0.0000,2,,0,0.000000,55.757678,17.276863,-131.159471,9.657489,0
2014-12-03,sz.300295,39.2148185600,39.2148185600,39.2148185600,39.2148185600,39.2148185600,0,0.0000,2,,0,0.000000,55.757678,17.276863,-131.159471,9.657489,0
2014-12-04,sz.300295,39.2148185600,39.2148185600,39.2148185600,39.2148185600,39.2148185600,0,0.0000,2,,0,0.000000,55.757678,17.276863,-131.159471,9.657489,0
2014-12-05,sz.300295,39.2148185600,39.2148185600,39.2148185600,39.2148185600,39.2148185600,0,0.0000,2,,0,0.000000,55.757678,17.276863,-131.159471,9.657489,0
2014-12-08,sz.300295,39.2148185600,39.2148185600,39.2148185600,39.2148185600,39.2148185600,0,0.0000,2,,0,0.000000,55.757678,17.276863,-131.159471,9.657489,0
2014-12-09,sz.300295,39.2148185600,39.2148185600,39.2148185600,39.2148185600,39.2148185600,0,0.0000,2,,0,0.000000,55.757678,17.276863,-131.159471,9.657489,0
2014-12-10,sz.300295,39.2148185600,39.2148185600,39.2148185600,39.2148185600,39.2148185600,0,0.0000,2,,0,0.000000,55.757678,17.276863,-131.159471,9.657489,0
2014-12-11,sz.300295,39.2148185600,39.2148185600,39.2148185600,39.2148185600,39.2148185600,0,0.0000,2,,0,0.000000,55.757678,17.276863,-131.159471,9.657489,0
2014-12-12,sz.300295,39.2148185600,39.2148185600,39.2148185600,39.2148185600,39.2148185600,0,0.0000,2,,0,0.000000,55.757678,17.276863,-131.159471,9.657489,0
2014-12-15,sz.300295,39.2148185600,39.2148185600,39.2148185600,39.2148185600,39.2148185600,0,0.0000,2,,0,0.000000,55.757678,17.276863,-131.159471,9.657489,0
2014-12-16,sz.300295,39.2148185600,39.2148185600,39.2148185600,39.2148185600,39.2148185600,0,0.0000,2,,0,0.000000,55.757678,17.276863,-131.159471,9.657489,0
2014-12-17,sz.300295,39.2148185600,39.2148185600,39.2148185600,39.2148185600,39.2148185600,0,0.0000,2,,0,0.000000,55.757678,17.276863,-131.159471,9.657489,0
2014-12-18,sz.300295,39.2148185600,39.2148185600,39.2148185600,39.2148185600,39.2148185600,0,0.0000,2,,0,0.000000,55.757678,17.276863,-131.159471,9.657489,0
2014-12-19,sz.300295,39.2148185600,39.2148185600,39.2148185600,39.2148185600,39.2148185600,0,0.0000,2,,0,0.000000,55.757678,17.276863,-131.159471,9.657489,0
2014-12-22,sz.300295,39.2148185600,39.2148185600,39.2148185600,39.2148185600,39.2148185600,0,0.0000,2,,0,0.000000,55.757678,17.276863,-131.159471,9.657489,0
2014-12-23,sz.300295,39.2148185600,39.2148185600,39.2148185600,39.2148185600,39.2148185600,0,0.0000,2,,0,0.000000,55.757678,17.276863,-131.159471,9.657489,0
2014-12-24,sz.300295,39.2148185600,39.2148185600,39.2148185600,39.2148185600,39.2148185600,0,0.0000,2,,0,0.000000,55.757678,17.276863,-131.159471,9.657489,0
2014-12-25,sz.300295,39.2148185600,39.2148185600,39.2148185600,39.2148185600,39.2148185600,0,0.0000,2,,0,0.000000,55.757678,17.276863,-131.159471,9.657489,0
2014-12-26,sz.300295,39.2148185600,39.2148185600,39.2148185600,39.2148185600,39.2148185600,0,0.0000,2,,0,0.000000,55.757678,17.276863,-131.159471,9.657489,0
2014-12-29,sz.300295,35.2949632000,36.3928480000,35.2949632000,35.2949632000,39.2148185600,771169,67350412.0000,2,2.038721,1,-9.995900,50.184223,15.549893,-118.048964,8.692140,0
2014-12-30,sz.300295,31.7654668800,32.5787148800,31.7654668800,31.7654668800,35.2949632000,1126427,88139318.0000,2,2.977908,1,-10.000000,45.165801,13.994904,-106.244068,7.822926,0
2014-12-31,sz.300295,29.6835520000,32.8186230400,29.6835520000,30.8220992000,31.7654668800,4200635,319007264.0000,2,11.106761,1,-2.969800,43.824471,13.579285,-103.088842,7.590602,0
2015-01-05,sz.300295,30.6960457600,32.9365440000,28.9434963200,31.4523664000,30.8220992000,3958418,302729600.0000,2,10.466323,1,2.044800,44.720618,13.856961,-105.196859,7.745819,0
2015-01-06,sz.300295,30.9440864000,34.5996361600,30.5089987200,33.8799116800,31.4523664000,4451131,363915136.0000,2,11.769089,1,7.718200,48.172229,14.926464,-113.316126,8.343654,0
2015-01-07,sz.300295,33.3431680000,34.3597280000,32.2086870400,33.5952748800,33.8799116800,2413180,197872857.0000,2,6.380610,1,-0.840100,47.767517,14.801062,-112.364118,8.273556,0
2015-01-08,sz.300295,33.3431680000,36.8401344000,33.3431680000,34.9655977600,33.5952748800,2740692,238522406.0000,2,7.246574,1,4.078900,49.715914,15.404785,-116.947355,8.611027,0
2015-01-09,sz.300295,34.9696640000,36.6368224000,33.9571702400,33.9571702400,34.9655977600,2771206,240028201.0000,2,7.327255,1,-2.884100,48.282079,14.960502,-113.574528,8.362680,0
2015-01-12,sz.300295,33.3513004800,36.5961600000,33.1113923200,35.9089654400,33.9571702400,2642343,229648079.0000,2,6.986532,1,5.747800,51.057243,15.820404,-120.102581,8.843352,0
2015-01-13,sz.300295,36.0960124800,38.4259680000,35.1119824000,37.0271814400,35.9089654400,2112432,192108598.0000,2,5.585412,1,3.114000,52.647181,16.313056,-123.842612,9.118736,0
2015-01-14,sz.300295,36.7994720000,37.8200982400,35.8642368000,36.1163436800,37.0271814400,1321863,119401246.0000,2,3.495094,1,-2.459900,51.352105,15.911769,-120.796187,8.894423,0
2015-01-15,sz.300295,36.1163436800,36.9783865600,35.4576128000,35.9658928000,36.1163436800,1198491,106047580.0000,2,3.168891,1,-0.416600,51.138186,15.845484,-120.292983,8.857371,0
2015-01-16,sz.300295,35.7829120000,39.5645152000,35.7829120000,39.5645152000,35.9658928000,3037298,288776672.0000,2,8.030820,1,10.005700,56.254895,17.430929,-132.329081,9.743609,0
2015-01-19,sz.300295,39.5563827200,43.3176547200,38.9545792000,40.7843872000,39.5645152000,3328591,333223568.0000,2,8.801018,1,3.083200,57.989373,17.968367,-136.409114,10.044029,0
2015-01-20,sz.300295,40.6624000000,43.7527424000,40.6624000000,42.2888960000,40.7843872000,2157889,225921732.0000,2,5.705603,1,3.688900,60.128562,18.631208,-141.441155,10.414546,0
2015-01-21,sz.300295,42.2848297600,45.6557427200,41.8863382400,43.7364774400,42.2888960000,2382684,254942937.0000,2,6.299976,1,3.423100,62.186809,19.268969,-146.282795,10.771044,0
2015-01-22,sz.300295,43.3176547200,45.5215568000,42.2075712000,42.9801568000,43.7364774400,2607609,278819264.0000,2,6.894693,1,-1.729300,61.111433,18.935757,-143.753174,10.584784,0
2015-01-23,sz.300295,42.6548576000,42.9598256000,40.4916179200,40.6583337600,42.9801568000,2492197,251889205.0000,2,6.589536,1,-5.402100,57.810143,17.912832,-135.987511,10.012985,0
2015-01-26,sz.300295,40.5973401600,44.0373792000,40.2517097600,44.0373792000,40.6583337600,1832943,192916970.0000,2,4.846424,1,8.310800,62.614647,19.401537,-147.289203,10.845148,0
2015-01-27,sz.300295,43.9153920000,45.9403795200,43.1021440000,44.2813536000,44.0373792000,2000956,218000814.0000,2,5.290662,1,0.554000,62.961542,19.509025,-148.105210,10.905232,0
2015-01-28,sz.300295,43.6510864000,45.8671872000,42.9801568000,44.3179497600,44.2813536000,1355425,148533988.0000,2,3.583835,1,0.082600,63.013577,19.525148,-148.227611,10.914244,0
